722 2793
83.7992858887 69.6815414429 0.0
63.0189552307 57.8513946533 0.0
74.3201904297 60.3208770752 0.0
78.8508834839 47.2646713257 0.0
88.0296096802 57.7604408264 0.0
90.8792877197 43.6899642944 0.0
19.5798072815 31.8219032288 0.0
19.4142971039 19.296869278 0.0
19.5896072388 7.39172935486 0.0
79.7655715942 34.1215324402 0.0
79.5915527344 21.499370575 0.0
89.8135986328 29.1099967957 0.0
89.2937011719 17.2865486145 0.0
79.3433303833 9.98838329315 0.0
87.6693878174 7.84688282013 0.0
0.0 11.4217157364 0.0
0.0 22.8525733948 0.0
0.0 34.2834320068 0.0
0.0 45.7142868042 0.0
0.0 57.1451454163 0.0
0.0 68.5760040283 0.0
0.0 80.0 0.0
0.0 80.0 88.8911056519
0.0 80.0 77.7777709961
0.0 80.0 66.6644439697
0.0 80.0 55.551109314
0.0 80.0 44.4377746582
0.0 80.0 33.3244400024
0.0 80.0 22.211107254
0.0 80.0 11.0977745056
0.0 71.7794952393 92.2896652222
0.0 61.9075317383 90.8420257568
0.0 50.3302345276 90.3681945801
0.0 38.6556510925 90.3091583252
0.0 26.603017807 90.5923233032
0.0 12.7543497086 91.7870101929
0.0 68.7756729126 81.6380691528
0.0 71.636138916 71.1035385132
0.0 68.6276702881 59.5922927856
0.0 71.6429977417 48.6918029785
0.0 55.7240142822 80.4574127197
0.0 61.3290557861 70.0641784668
0.0 43.7115592957 80.1089172363
0.0 49.2452468872 69.3860244751
0.0 55.3778877258 58.3955230713
0.0 61.333026886 47.4590759277
0.0 43.2252006531 57.9694404602
0.0 49.2141723633 46.5947952271
0.0 68.8662414551 37.082698822
0.0 72.1392745972 26.5763835907
0.0 70.1921463013 16.0537147522
0.0 55.7473602295 35.4712791443
0.0 62.3994369507 24.919588089
0.0 43.46900177 34.7980613708
0.0 50.2648963928 23.2065448761
0.0 58.7785186768 12.2390174866
0.0 44.8366584778 9.91145992279
0.0 31.8105297089 80.2176513672
0.0 37.3301467896 69.2716751099
0.0 19.5232543945 80.8735656738
0.0 25.1151065826 69.6597595215
0.0 31.2755737305 58.0967941284
0.0 37.2386932373 46.4400863647
0.0 19.050786972 58.8321342468
0.0 24.991191864 46.938243866
0.0 8.81551265717 82.0193328857
0.0 11.6526632309 70.7764434814
0.0 8.54898071289 59.9301376343
0.0 11.5727033615 48.2924079895
0.0 31.2985229492 34.9693450928
0.0 37.5064544678 22.9009571075
0.0 18.9827404022 35.9587860107
0.0 24.7658882141 23.7177734375
0.0 30.5014362335 11.413523674
0.0 18.3285923004 12.3900079727
0.0 8.51064682007 37.3724632263
0.0 11.4013538361 25.4751224518
0.0 8.30140781403 14.1739006042
100.0 0.0 88.8911056519
100.0 0.0 77.7777709961
100.0 0.0 66.6644439697
100.0 0.0 55.551109314
100.0 0.0 44.4377746582
100.0 0.0 33.3244400024
100.0 0.0 22.211107254
100.0 0.0 11.0977745056
100.0 0.0 0.0
90.0019989014 0.0 0.0
80.0 0.0 0.0
70.0 0.0 0.0
70.0 0.0 88.8911056519
70.0 0.0 77.7777709961
70.0 0.0 66.6644439697
70.0 0.0 55.551109314
70.0 0.0 44.4377746582
70.0 0.0 33.3244400024
70.0 0.0 22.211107254
70.0 0.0 11.0977745056
92.2628707886 0.0 7.33446931839
81.5295562744 0.0 7.7032828331
89.5295715332 0.0 17.6342525482
92.1831588745 0.0 28.3897705078
89.536857605 0.0 39.5766563416
92.2228240967 0.0 50.7050704956
78.5808792114 0.0 17.5205020905
81.3044662476 0.0 28.463514328
78.5786895752 0.0 39.5096092224
81.350112915 0.0 50.7837791443
89.727104187 0.0 62.0938606262
92.8712768555 0.0 73.470413208
92.2835083008 0.0 86.083442688
78.7367019653 0.0 62.0076255798
82.0966033936 0.0 73.8878936768
80.756942749 0.0 87.8515014648
100.0 11.4217157364 100.0
100.0 22.8525733948 100.0
100.0 34.2834320068 100.0
100.0 45.7142868042 100.0
100.0 57.1451454163 100.0
100.0 68.5760040283 100.0
100.0 0.0 100.0
79.9980010986 0.0 100.0
90.0 0.0 100.0
70.0 0.0 100.0
70.0 12.5000019073 100.0
70.0 25.0025024414 100.0
70.0 37.5050010681 100.0
70.0 50.0 100.0
56.6693305969 50.0 100.0
43.3333320618 50.0 100.0
30.0 50.0 100.0
30.0 37.4999961853 100.0
30.0 24.9974975586 100.0
30.0 12.4949979782 100.0
0.0 68.5782852173 100.0
0.0 57.1474266052 100.0
0.0 45.7165679932 100.0
0.0 34.2857131958 100.0
0.0 22.8548545837 100.0
0.0 11.423997879 100.0
0.0 80.0 100.0
100.0 80.0 100.0
11.1088924408 80.0 100.0
22.2222251892 80.0 100.0
33.335559845 80.0 100.0
44.448890686 80.0 100.0
55.5622253418 80.0 100.0
66.6755599976 80.0 100.0
77.7888946533 80.0 100.0
88.9022293091 80.0 100.0
92.3182296753 71.8391647339 100.0
90.909072876 62.0456047058 100.0
90.4712905884 50.5149879456 100.0
90.4032745361 38.7587738037 100.0
90.5992279053 26.5646038055 100.0
91.6963500977 12.5107660294 100.0
81.7953796387 69.020904541 100.0
71.3797531128 71.9105606079 100.0
60.3978652954 69.1012954712 100.0
49.2578697205 71.5632019043 100.0
80.733215332 56.148311615 100.0
70.8110656738 62.1683120728 100.0
80.4174575806 44.004776001 100.0
61.2276382446 58.2703704834 100.0
49.1602478027 60.6262435913 100.0
37.7406005859 68.7719726562 100.0
26.8776912689 71.6553649902 100.0
16.200712204 69.6815414429 100.0
36.9810447693 57.8513946533 100.0
25.6798114777 60.3208770752 100.0
21.1491203308 47.2646713257 100.0
11.9703922272 57.7604408264 100.0
9.1207151413 43.6899642944 100.0
80.4201965332 31.8219032288 100.0
80.5857009888 19.296869278 100.0
80.4103927612 7.39172935486 100.0
20.2344245911 34.1215324402 100.0
20.4084453583 21.499370575 100.0
10.1863994598 29.1099967957 100.0
10.7062950134 17.2865486145 100.0
20.656665802 9.98838329315 100.0
12.3306093216 7.84688282013 100.0
20.0019989014 0.0 0.0
9.99999904633 0.0 0.0
0.0 0.0 0.0
0.0 0.0 88.8911056519
0.0 0.0 77.7777709961
0.0 0.0 66.6644439697
0.0 0.0 55.551109314
0.0 0.0 44.4377746582
0.0 0.0 33.3244400024
0.0 0.0 22.211107254
0.0 0.0 11.0977745056
0.0 0.0 100.0
9.99800109863 0.0 100.0
20.0 0.0 100.0
30.0 0.0 100.0
30.0 0.0 0.0
30.0 0.0 88.8911056519
30.0 0.0 77.7777709961
30.0 0.0 66.6644439697
30.0 0.0 55.551109314
30.0 0.0 44.4377746582
30.0 0.0 33.3244400024
30.0 0.0 22.211107254
30.0 0.0 11.0977745056
22.2628726959 0.0 7.33446931839
11.5295562744 0.0 7.7032828331
19.5295696259 0.0 17.6342525482
22.1831607819 0.0 28.3897705078
19.5368595123 0.0 39.5766563416
22.2228279114 0.0 50.7050704956
8.58088207245 0.0 17.5205020905
11.3044633865 0.0 28.463514328
8.57868766785 0.0 39.5096092224
11.350110054 0.0 50.7837791443
19.7271003723 0.0 62.0938606262
22.8712768555 0.0 73.470413208
22.2835063934 0.0 86.083442688
8.73670387268 0.0 62.0076255798
12.0966062546 0.0 73.8878936768
10.7569389343 0.0 87.8515014648
45.9345397949 71.6049118042 80.1405105591
53.1773452759 71.4033737183 88.1651382446
64.4241104126 71.1650924683 90.0914535522
52.0049552917 60.1548995972 89.5591278076
41.5323944092 72.7473297119 91.6418914795
21.9683380127 12.5396738052 86.1588363647
20.3528003693 7.97211742401 77.4108810425
17.6505069733 26.9805908203 90.5245895386
11.6724100113 10.5304012299 90.0401306152
18.482711792 16.8243618011 80.1685409546
17.8045425415 5.34499645233 94.1698303223
48.2634353638 66.6331558228 7.64172697067
66.6611862183 65.3784561157 7.23799848557
54.9784584045 73.2189178467 9.27201557159
18.5723438263 7.5540933609 10.983625412
12.0071372986 34.8871421814 56.3187332153
20.1604290009 28.1785621643 62.983921051
19.1131019592 36.5032653809 69.5376968384
7.75124025345 30.9942321777 64.6251907349
9.63576793671 43.1328811646 64.5985794067
8.37435913086 35.9439735413 74.4306869507
12.6249008179 52.4530181885 19.0026683807
19.836938858 46.3726539612 32.9712638855
9.00760650635 47.9172782898 30.2070465088
20.9193172455 42.9482650757 20.6363162994
20.7767486572 39.5758171082 8.37840557098
20.4367580414 30.5063877106 20.213760376
20.1809501648 35.279624939 30.5004463196
9.48822116852 41.611656189 18.2886123657
9.15223121643 41.106502533 42.163028717
9.12316036224 7.73996734619 10.4238052368
21.0526123047 43.7157058716 42.5216140747
20.3634109497 54.9116096497 36.2542953491
91.8148498535 20.8025112152 45.7913093567
92.3300018311 30.6722888947 36.3311691284
87.805809021 32.7800979614 44.984703064
85.7267913818 41.6612625122 38.6015625
91.9003295898 34.3472518921 26.7934741974
92.0966262817 21.2260093689 25.3428840637
91.3572235107 61.6967697144 40.8030509949
79.4324035645 45.5082473755 16.4535598755
79.1302108765 47.5873756409 27.7889957428
90.3860015869 57.4293518066 29.1307735443
92.5605239868 52.0690803528 18.4690876007
91.0465698242 44.4850540161 22.9016532898
81.6484527588 55.3006896973 35.6020088196
80.7592926025 56.3208427429 21.309129715
80.4369888306 40.3641319275 35.8820800781
55.3981246948 71.0464630127 50.4039802551
50.6610641479 71.5505447388 41.4146690369
48.5469932556 70.1103897095 34.2062530518
36.8604736328 70.1671295166 43.9981765747
44.4171142578 71.1796798706 57.0065078735
49.1309280396 58.6678581238 47.3058357239
43.7256164551 60.9945487976 36.8924179077
58.1053314209 59.7407913208 41.6463050842
64.6206130981 71.6561508179 37.1705207825
77.4692153931 14.1528339386 56.563205719
79.2571563721 20.5140075684 47.4114227295
87.1741714478 26.0010166168 58.8755149841
77.9225463867 35.5118751526 56.8932418823
78.7115859985 22.5568275452 69.2778396606
91.5693588257 35.8158187866 57.7415618896
80.0769195557 27.6288318634 8.91162967682
89.7779846191 35.8177986145 69.2197189331
90.9220962524 24.5378875732 71.5228042603
78.8027038574 35.5246124268 46.9579849243
87.0151596069 32.2783889771 92.9719619751
91.0194168091 38.6992950439 88.7150726318
90.2244110107 29.7567634583 81.6185150146
92.8230438232 18.9905910492 91.968963623
79.630355835 26.1869773865 87.9605178833
79.0294723511 37.759563446 80.5982971191
19.376832962 11.3531341553 19.7304801941
23.6645431519 59.797832489 44.2665367126
33.6695404053 59.4182014465 30.1861400604
86.3810424805 71.5583343506 35.0237503052
11.3928909302 66.7202148438 81.9471893311
6.94498872757 68.890296936 92.6451263428
9.87354469299 62.2921562195 62.3286705017
23.5026912689 70.7792358398 71.7686920166
22.0444908142 70.5065155029 59.8554878235
8.08912467957 73.2426376343 70.112663269
68.3514404297 72.1321258545 15.9132461548
77.4759902954 15.2466754913 33.827457428
85.3537826538 7.39277839661 36.2725296021
6.93206977844 69.8581619263 22.4341526031
12.6144542694 62.0383911133 17.4601650238
24.5908432007 71.5646286011 19.8084335327
14.0435438156 72.8501739502 15.9068613052
17.7487010956 63.5343475342 8.86754417419
78.5106506348 71.6083984375 48.6906700134
73.853729248 72.0162963867 61.5760192871
8.77519226074 69.0605773926 8.4527759552
19.3444786072 51.7264900208 12.3716411591
9.2812833786 54.217086792 7.30302047729
9.4049243927 57.4713096619 27.9276599884
21.6509647369 43.6622428894 75.2922210693
17.9695110321 37.5426902771 85.1703262329
9.25298595428 21.1116085052 74.2208328247
21.6396961212 25.5670661926 78.2915267944
22.1027145386 39.176864624 64.5274124146
88.1801300049 58.386177063 69.9219818115
91.3746795654 57.4389724731 83.572807312
85.5411529541 63.173614502 79.2847137451
79.6939315796 71.1287078857 72.7558288574
93.1394042969 69.3289337158 71.1602249146
75.5442886353 72.0529785156 85.0343093872
79.5266113281 62.1694450378 92.4604721069
81.2634735107 51.625328064 90.5999526978
9.70708179474 18.2848243713 6.56851911545
75.4726867676 61.4184761047 69.5230407715
73.5949935913 60.1005973816 81.6342773438
86.965385437 72.9489212036 86.1159362793
91.9616928101 66.2019805908 91.606010437
78.2369155884 50.0594291687 75.8108901978
86.1742553711 7.54211902618 93.5484924316
94.3342208862 8.38310527802 94.6612167358
86.8247680664 7.15679931641 82.4255828857
78.6381149292 16.0671386719 79.7980422974
90.3531494141 8.63137245178 75.1330566406
77.9845275879 10.205037117 68.5976715088
44.3992805481 58.9690132141 82.0313568115
35.3470611572 60.0434761047 91.8915328979
10.8819894791 32.2755622864 6.7676615715
64.7414550781 60.9580764771 85.9012832642
58.4088668823 61.5191917419 77.6787033081
35.1547584534 71.4147262573 63.1113204956
32.3980064392 71.6639480591 52.0703849792
51.8000717163 71.219871521 67.8989639282
49.5386962891 59.4372634888 70.2734603882
8.70943450928 62.5044631958 38.9964370728
12.4022912979 50.8315238953 46.6279602051
76.9674453735 6.22288036346 94.5844039917
78.0920944214 12.6687583923 92.2295074463
66.8467941284 59.4365081787 35.8439941406
85.1211853027 6.98714351654 59.5049858093
89.8837890625 46.3165817261 32.253704071
77.7159957886 45.7612571716 49.2275657654
90.1175079346 56.4357261658 50.3322906494
89.9772491455 46.4692420959 45.3326148987
21.3133659363 14.6078262329 42.8614082336
8.50215053558 19.8123188019 40.8295707703
20.3500652313 19.7429008484 30.2489871979
8.50641345978 7.4040184021 34.1044845581
22.3887691498 7.18385744095 32.5873565674
9.19378471375 10.1568584442 26.3944225311
62.2457847595 59.7122192383 69.6805648804
59.0535507202 71.1372909546 75.7506332397
68.4089660645 69.4207763672 79.9413146973
8.59345340729 55.9715461731 73.6354064941
7.96758747101 52.1742858887 60.5387878418
19.7253475189 52.2294921875 53.8335380554
7.70413303375 56.5494041443 49.6120033264
89.2991714478 9.30282402039 9.65131759644
20.1408939362 55.9623184204 65.2060775757
11.7047643661 48.07213974 71.7329559326
69.1171112061 61.3812255859 57.9092788696
64.2593688965 71.4494857788 59.5470619202
68.244468689 71.5068664551 69.2341308594
65.7819519043 72.0014724731 49.1210098267
56.921710968 61.2146835327 57.567111969
91.5233154297 14.292673111 59.0369491577
91.1989517212 14.9532175064 82.5879898071
78.2724761963 70.0738754272 25.2687683105
92.7224121094 67.7225189209 27.5982761383
91.7266998291 70.1968841553 54.1326637268
8.61887359619 22.1605415344 27.9479160309
76.1137161255 69.4425201416 38.2605133057
7.58170509338 58.5134239197 88.6278152466
20.2973499298 47.4624557495 87.8127059937
7.19588708878 44.165927887 85.6029205322
20.9873962402 57.7519645691 80.2870864868
19.5886669159 62.7994232178 91.9060134888
22.3220367432 15.4344921112 67.0904083252
20.0759468079 22.6254138947 52.2965774536
57.0984725952 69.8511886597 20.1272315979
59.137348175 61.0463638306 16.5182380676
45.4128112793 59.16431427 14.6871109009
53.0001144409 59.1476631165 26.3799266815
47.8219909668 72.137840271 21.0063896179
36.4742469788 61.7525558472 13.0417461395
10.2870349884 33.7230949402 28.7526817322
8.74355316162 9.34714984894 69.6773071289
7.82431554794 8.99223518372 78.7432479858
15.7772674561 7.7307305336 82.9567108154
13.5157661438 8.20990276337 64.9374542236
7.69550800323 19.2229499817 87.7947616577
89.5830154419 17.0443382263 36.6230545044
79.7328796387 23.1698970795 24.316986084
86.8720169067 11.1970653534 27.4465579987
80.2446746826 28.1569538116 35.7793731689
78.3282241821 9.62664413452 43.7998962402
8.17609119415 18.1116333008 18.7063140869
22.3088569641 13.4796266556 56.1059684753
17.3199958801 7.57722425461 54.1286621094
38.7801704407 60.2792320251 22.9386405945
78.1448059082 15.1721820831 6.70961713791
82.5150604248 22.2877655029 17.0407981873
77.4460525513 12.3940782547 17.9802780151
89.4725646973 11.5202178955 21.3714828491
35.5526237488 58.1018943787 42.6223602295
13.1662836075 7.81376838684 45.062286377
93.5286407471 48.5830802917 7.80889797211
36.5655822754 72.3456573486 82.7412567139
31.7019863129 59.9609375 82.0216903687
91.9951782227 8.55706691742 53.5753440857
9.50295162201 29.0576229095 16.9139308929
17.608505249 22.0181236267 10.9388713837
10.5869188309 46.327457428 6.88003635406
10.1560192108 15.8132762909 63.3304328918
6.99853086472 8.65552139282 55.9358901978
82.4663238525 35.2978439331 17.0605278015
92.5042037964 23.7836856842 12.4168901443
8.58024787903 18.9349880219 52.0463790894
36.6144943237 58.8540039062 63.2780570984
34.9440841675 58.9004554749 50.1429252625
26.9564533234 69.4916763306 47.886756897
25.3963184357 60.7112159729 56.3073768616
31.6249237061 71.3177337646 92.6872177124
26.9940433502 71.0074005127 83.0703735352
6.90394115448 68.9667816162 54.9510192871
17.5896015167 66.9493331909 51.1840286255
7.16502046585 68.6889419556 44.5437965393
12.7796411514 30.0325393677 42.3463973999
21.6708984375 41.0808029175 53.8026504517
33.9382019043 69.9667205811 16.7989768982
33.2063827515 73.4379806519 9.16721534729
25.3446598053 67.7142715454 7.22543811798
72.1180343628 60.3616867065 15.2951087952
78.7292251587 60.7188873291 7.38645648956
79.5664291382 71.7873535156 12.2032775879
94.0291519165 73.2735900879 91.8203811646
13.6328792572 72.3408050537 38.6545219421
66.6753692627 57.9453125 26.3717041016
91.2250900269 65.8871841431 8.80770206451
91.2806167603 63.230632782 19.5506706238
88.0182571411 62.3467788696 60.1200523376
85.7741928101 71.7221374512 65.7909088135
24.9639701843 70.1096572876 38.1144294739
32.3913726807 72.259262085 27.2841510773
25.1361103058 60.0364227295 23.0431880951
28.656917572 58.8258476257 12.8475522995
16.5155963898 69.071685791 27.0346889496
8.29002189636 71.2535629272 31.4920387268
89.2718353271 47.3141593933 61.450340271
78.7409057617 37.5489730835 70.33152771
90.3920593262 45.2967605591 74.0363693237
33.1811294556 60.0036392212 71.3880996704
62.8398361206 60.0886154175 47.6730117798
91.8109054565 38.0845870972 12.1789007187
7.66165685654 26.7393722534 84.7785491943
10.9868354797 36.3313865662 92.2140274048
34.903137207 70.7592544556 73.1496276855
63.0660438538 68.8513717651 30.3989486694
77.6743774414 46.2005157471 67.6753845215
80.5384521484 56.9319152832 59.1067466736
73.8326187134 58.3648490906 46.9163360596
114 104 103 713
163 701 164 507
121 113 374 635
461 650 471 470
195 534 628 530
405 396 395 533
22 625 633 521
400 401 404 467
334 87 335 586
36 37 400 572
371 89 370 406
77 74 71 549
6 32 33 703
66 663 528 662
180 165 181 502
247 212 248 668
66 65 209 528
156 165 180 715
214 157 254 715
80 711 720 525
247 508 695 700
43 469 402 466
115 637 620 713
114 637 713 670
140 141 202 249
140 202 203 249
637 545 542 615
414 275 636 634
150 161 160 541
301 286 289 484
308 278 302 652
20 22 556 633
647 608 632 689
3 4 150 541
391 37 390 400
33 572 578 569
454 660 458 667
422 652 278 473
105 101 104 595
106 101 105 518
437 382 436 278
464 437 428 424
22 28 29 625
113 103 98 588
410 414 412 638
313 312 296 647
576 567 580 569
37 390 400 467
77 348 549 664
400 404 573 467
111 644 519 661
577 574 573 569
97 371 407 406
42 41 43 466
77 71 70 654
16 19 629 548
418 365 398 581
200 628 535 582
85 584 88 599
191 187 194 627
342 256 257 619
90 81 84 537
351 354 350 601
86 336 354 601
197 200 199 628
395 178 394 568
114 125 115 562
415 421 419 717
422 424 423 473
306 303 304 483
464 428 429 308
428 278 308 473
115 128 116 566
121 419 472 563
250 251 231 575
464 437 424 475
449 451 450 479
316 230 575 589
102 93 714 520
2 16 629 696
20 23 21 556
159 160 164 630
341 329 328 158
254 157 215 678
67 340 76 347
357 200 197 535
2 159 153 700
198 627 194 585
4 21 5 631
4 20 21 556
4 631 161 541
3 630 17 541
8 392 384 697
4 5 149 162
64 385 410 543
33 570 35 572
80 82 83 526
174 176 170 710
35 34 39 624
324 323 351 198
168 174 170 604
516 518 681 517
414 413 412 638
188 619 182 665
274 273 279 543
193 192 176 529
